timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2024-04-25,25.12,25.15,25.12,25.145,24.8820101988215,4652,0.0000,1.0
2024-04-24,25.14,25.14,25.14,25.14,24.8770624934728,179,0.0000,1.0
2024-04-23,25.23,25.23,25.11,25.13,24.8671670827753,7569,0.0000,1.0
2024-04-22,25.15,25.15,25.14,25.145,24.8820101988215,4201,0.0000,1.0
2024-04-19,25.1353,25.15,25.1197,25.1381,24.8751823654403,3704,0.0000,1.0
2024-04-18,25.08,25.1499,25.08,25.11,24.8473762613803,10461,0.0000,1.0
2024-04-17,25.1,25.15,25.1,25.1,24.8374808506829,4173,0.0000,1.0
2024-04-16,25.1,25.15,25.1,25.1,24.8374808506829,3233,0.0000,1.0
2024-04-15,25.07,25.15,25.07,25.115,24.8523239667291,31044,0.0000,1.0
2024-04-12,25.08,25.14,25.08,25.0907,24.8282781187342,2333,0.0000,1.0
2024-04-11,25.09,25.1381,25.09,25.11,24.8473762613803,1332,0.0000,1.0
2024-04-10,25.07,25.15,25.0603,25.11,24.8473762613803,2739,0.0000,1.0
2024-04-09,25.07,25.07,25.06,25.07,24.8077946185904,9226,0.0000,1.0
2024-04-08,25.133,25.133,25.076,25.076,24.8137318650089,2001,0.0000,1.0
2024-04-05,25.1355,25.1355,25.07,25.11,24.8473762613803,4915,0.0000,1.0
2024-04-04,25.18,25.18,25.05,25.05,24.7880037971954,15234,0.0000,1.0
2024-04-03,25.04,25.12,25.04,25.09,24.8275854399854,8035,0.0000,1.0
2024-04-02,25.06,25.1394,25.01,25.1211,24.8583601672546,7848,0.0000,1.0
2024-04-01,25.14,25.14,25.04,25.04,24.778108386498,8755,0.0000,1.0
2024-03-28,25.05,25.05,25.0229,25.031,24.7692025168702,14521,0.0000,1.0
2024-03-27,25.14,25.14,25.005,25.005,24.7434744490568,13486,0.1351,1.0
2024-03-26,25.145,25.15,25.1401,25.145,24.7482557982979,3304,0.0000,1.0
2024-03-25,25.1495,25.15,25.135,25.135,24.7384135808398,2261,0.0000,1.0
2024-03-22,25.15,25.15,25.103,25.1452,24.7484526426471,6326,0.0000,1.0
2024-03-21,25.2,25.2,25.1,25.1,24.7039658197366,14340,0.0000,1.0
2024-03-20,25.2,25.2,25.115,25.14,24.7433346895689,7032,0.0000,1.0
2024-03-19,25.14,25.15,25.12,25.14,24.7433346895689,11609,0.0000,1.0
2024-03-18,25.0801,25.1168,25.0801,25.1,24.7039658197366,2549,0.0000,1.0
2024-03-15,25.1259,25.15,25.07,25.1147,24.7184338794,8342,0.0000,1.0
2024-03-14,25.1036,25.1036,25.08,25.08,24.6842813848205,1215,0.0000,1.0
2024-03-13,25.1,25.15,25.08,25.08,24.6842813848205,15672,0.0000,1.0
2024-03-12,25.06,25.1203,25.06,25.06,24.6645969499044,10922,0.0000,1.0
2024-03-11,25.11,25.12,25.06,25.06,24.6645969499044,14762,0.0000,1.0
2024-03-08,25.11,25.12,25.0801,25.095,24.6990447110076,4930,0.0000,1.0
2024-03-07,25.1531,25.1599,25.02,25.07,24.6744391673624,12050,0.0000,1.0
2024-03-06,25.03,25.135,25.03,25.06,24.6645969499044,9413,0.0000,1.0
2024-03-05,25.04,25.15,25.04,25.1,24.7039658197366,4016,0.0000,1.0
2024-03-04,25.16,25.16,25.0101,25.06,24.6645969499044,37833,0.0000,1.0
2024-03-01,25.0369,25.15,25.02,25.105,24.7088869284656,18543,0.0000,1.0
2024-02-29,25.0932,25.11,25.0257,25.075,24.6793602760915,5176,0.0000,1.0
2024-02-28,25.15,25.15,25.01,25.063,24.6675496151418,15353,0.1321,1.0
2024-02-27,25.1301,25.2101,25.1301,25.21,24.6821376298457,3669,0.0000,1.0
2024-02-26,25.18,25.26,25.13,25.1825,24.6552134416338,6112,0.0000,1.0
2024-02-23,25.155,25.19,25.121,25.165,24.6380798673172,8024,0.0000,1.0
2024-02-22,25.15,25.1599,25.1261,25.155,24.628289253422,996,0.0000,1.0
2024-02-21,25.15,25.1899,25.1481,25.155,24.628289253422,8824,0.0000,1.0
2024-02-20,25.12,25.15,25.11,25.15,24.6233939464743,2369,0.0000,1.0
2024-02-16,25.22,25.22,25.0999,25.124,24.5979383503468,7167,0.0000,1.0
2024-02-15,25.12,25.13,25.07,25.13,24.6038127186839,3510,0.0000,1.0
2024-02-14,25.05,25.1921,25.05,25.135,24.6087080256315,12152,0.0000,1.0
2024-02-13,25.2,25.2,25.07,25.135,24.6087080256315,11079,0.0000,1.0
2024-02-12,25.11,25.19,25.05,25.12,24.5940221047887,3870,0.0000,1.0
2024-02-09,25.115,25.115,25.115,25.115,24.5891267978411,15291,0.0000,1.0
2024-02-08,25.1,25.12,25.05,25.09,24.564650263103,6593,0.0000,1.0
2024-02-07,25.07,25.16,25.0661,25.105,24.5793361839459,9839,0.0000,1.0
2024-02-06,25.0497,25.11,25.0497,25.11,24.5842314908935,4152,0.0000,1.0
2024-02-05,25.06,25.1313,25.01,25.09,24.564650263103,22875,0.0000,1.0
2024-02-02,25.1277,25.1277,25.075,25.075,24.5499643422602,2227,0.0000,1.0
2024-02-01,25.1221,25.1499,25.0201,25.085,24.5597549561554,5860,0.0000,1.0
2024-01-31,25.065,25.12,25.0001,25.065,24.540173728365,3472,0.0000,1.0
2024-01-30,25.01,25.13,25.01,25.12,24.5940221047887,2518,0.1174,1.0
2024-01-29,25.15,25.15,25.11,25.11,24.4698699173149,1712,0.0000,1.0
2024-01-26,25.12,25.2283,25.09,25.16,24.518595265617,14379,0.0000,1.0
2024-01-25,25.16,25.1634,25.125,25.125,24.4844875218056,3759,0.0000,1.0
2024-01-24,25.12,25.16,25.08,25.125,24.4844875218056,1311,0.0000,1.0
2024-01-23,25.0901,25.11,25.08,25.11,24.4698699173149,4830,0.0000,1.0
2024-01-22,25.12,25.17,25.12,25.13,24.4893600566358,2423,0.0000,1.0
2024-01-19,25.11,25.1585,25.07,25.12,24.4796149869754,3107,0.0000,1.0
2024-01-18,25.12,25.1796,25.04,25.105,24.4649973824847,10961,0.0000,1.0
2024-01-17,25.1,25.17,25.0583,25.115,24.4747424521452,8940,0.0000,1.0
2024-01-16,25.08,25.1499,25.05,25.085,24.4455072431639,6843,0.0000,1.0
2024-01-12,25.03,25.13,25.03,25.085,24.4455072431639,14096,0.0000,1.0
2024-01-11,25.05,25.065,25.02,25.03,24.3919093600316,13993,0.0000,1.0
2024-01-10,25.14,25.14,25.0001,25.065,24.4260171038431,7441,0.0000,1.0
2024-01-09,25.11,25.11,25.05,25.06,24.4211445690128,4437,0.0000,1.0
2024-01-08,25.11,25.11,24.9983,25.0451,24.4066244152188,9157,0.0000,1.0
2024-01-05,25.04,25.04,25.0,25.02,24.3821642903712,5620,0.0000,1.0
2024-01-04,25.035,25.0849,24.9805,25.035,24.3967818948618,2934,0.0000,1.0
2024-01-03,25.02,25.08,24.9835,25.025,24.3870368252014,7543,0.0000,1.0
2024-01-02,25.08,25.08,25.0,25.02,24.3821642903712,6299,0.0000,1.0
2023-12-29,25.02,25.0336,24.96,24.96,24.3236938724086,6303,0.0000,1.0
2023-12-28,25.13,25.13,24.95,25.005,24.3675466858805,18970,0.1341,1.0
2023-12-27,25.0001,25.15,25.0001,25.12,24.3490328909674,2757,0.0000,1.0
2023-12-26,25.0893,25.09,25.045,25.045,24.2763347434028,582,0.0000,1.0
2023-12-22,24.96,25.062,24.96,25.055,24.2860278297448,1816,0.0000,1.0
2023-12-21,25.12,25.13,24.9501,25.045,24.2763347434028,10507,0.0000,1.0
2023-12-20,25.1,25.1,25.01,25.07,24.3005674592577,14085,0.0000,1.0
2023-12-19,25.0101,25.1099,25.0,25.09,24.3199536319416,4543,0.0000,1.0
2023-12-18,25.07,25.07,24.9501,25.01,24.242408941206,4847,0.0000,1.0
2023-12-15,25.0,25.07,25.0,25.03,24.2617951138899,5583,0.0000,1.0
2023-12-14,25.05,25.05,24.9581,25.0,24.2327158548641,5420,0.0000,1.0
2023-12-13,25.03,25.0428,24.95,25.0,24.2327158548641,3341,0.0000,1.0
2023-12-12,25.04,25.04,24.995,24.995,24.2278693116931,8547,0.0000,1.0
2023-12-11,24.95,25.02,24.95,25.01,24.242408941206,2099,0.0000,1.0
2023-12-08,24.9505,24.9505,24.95,24.95,24.1842504231543,631,0.0000,1.0
2023-12-07,24.9501,24.99,24.95,24.95,24.1842504231543,5206,0.0000,1.0
2023-12-06,24.9331,24.9999,24.9,24.95,24.1842504231543,9216,0.0000,1.0
2023-12-05,24.94,24.94,24.88,24.895,24.1309384482736,6422,0.0000,1.0
2023-12-04,24.93,24.93,24.85,24.86,24.0970126460768,4860,0.0000,1.0
2023-12-01,24.93,24.93,24.79,24.8033,24.042052846518,7466,0.1301,1.0
2023-11-30,25.04,25.05,24.98,25.05,24.1544844989161,2195,0.0000,1.0
2023-11-29,24.975,25.04,24.91,24.975,24.0821656830511,5464,0.0000,1.0
2023-11-28,24.91,25.0,24.91,24.95,24.0580594110961,3617,0.0000,1.0
2023-11-27,24.99,24.99,24.9112,24.975,24.0821656830511,1594,0.0000,1.0
2023-11-24,24.92,25.01,24.92,24.955,24.0628806654871,985,0.0000,1.0
2023-11-22,25.01,25.01,24.8801,24.9155,24.0247927557982,2267,0.0000,1.0
2023-11-21,24.8701,24.935,24.8701,24.935,24.0435956479231,1964,0.0000,1.0
2023-11-20,24.955,24.955,24.8501,24.915,24.0243106303591,1577,0.0000,1.0
2023-11-17,24.98,25.0,24.98,24.98,24.0869869374421,2699,0.0000,1.0
2023-11-16,24.99,24.99,24.85,24.93,24.0387743935321,10404,0.0000,1.0
2023-11-15,24.8183,24.9799,24.8183,24.915,24.0243106303591,12582,0.0000,1.0
2023-11-14,24.91,24.9282,24.8601,24.895,24.0050256127951,8010,0.0000,1.0
2023-11-13,24.91,24.91,24.855,24.855,23.9664555776671,5807,0.0000,1.0
2023-11-10,24.86,24.9,24.8241,24.875,23.9857405952311,22393,0.0000,1.0
2023-11-09,24.86,24.9,24.8144,24.85,23.9616343232761,41203,0.0000,1.0
2023-11-08,24.85,24.89,24.85,24.85,23.9616343232761,3181,0.0000,1.0
2023-11-07,24.88,24.88,24.83,24.83,23.9423493057121,729,0.0000,1.0
2023-11-06,24.9,24.9,24.7836,24.83,23.9423493057121,2230,0.0000,1.0
2023-11-03,24.94,24.94,24.875,24.875,23.9857405952311,2642,0.0000,1.0
2023-11-02,24.87,24.91,24.84,24.84,23.9519918144941,1422,0.0000,1.0
2023-11-01,24.8236,24.92,24.8236,24.855,23.9664555776671,4880,0.1363,1.0
2023-10-31,24.93,24.94,24.905,24.905,23.8836945721831,2217,0.0000,1.0
2023-10-30,24.9098,24.92,24.87,24.87,23.8501298538524,3371,0.0000,1.0
2023-10-27,24.841,24.88,24.841,24.87,23.8501298538524,945,0.0000,1.0
2023-10-26,24.93,24.965,24.88,24.88,23.8597197733754,3094,0.0000,1.0
2023-10-25,24.85,24.9,24.85,24.88,23.8597197733754,2399,0.0000,1.0
2023-10-24,24.855,24.855,24.855,24.855,23.8357449745678,1095,0.0000,1.0
2023-10-23,24.8,24.84,24.8,24.84,23.8213600952832,388,0.0000,1.0
2023-10-20,24.8834,25.17,24.8001,24.8565,23.8371834624962,14870,0.0000,1.0
2023-10-19,24.85,24.8803,24.85,24.85,23.8309500148062,1074,0.0000,1.0
2023-10-18,24.845,24.845,24.8188,24.845,23.8261550550447,1025,0.0000,1.0
2023-10-17,24.85,24.85,24.83,24.83,23.8117701757601,523,0.0000,1.0
2023-10-16,24.86,24.86,24.825,24.825,23.8069752159986,4041,0.0000,1.0
2023-10-13,24.8399,24.84,24.825,24.825,23.8069752159986,3295,0.0000,1.0
2023-10-12,24.7785,24.819,24.7785,24.815,23.7973852964755,2211,0.0000,1.0
2023-10-11,24.82,24.83,24.8,24.8,23.7830004171909,3233,0.0000,1.0
2023-10-10,24.81,24.81,24.8097,24.8097,23.7923026391283,385,0.0000,1.0
2023-10-09,24.78,24.79,24.765,24.775,23.7590256183833,4682,0.0000,1.0
2023-10-06,24.82,24.8299,24.8,24.8,23.7830004171909,1838,0.0000,1.0
2023-10-05,24.78,24.78,24.78,24.78,23.7638205781448,1113,0.0000,1.0
2023-10-04,24.83,25.24,24.1238,24.765,23.7494356988602,1987,0.0000,1.0
2023-10-03,24.74,24.8128,24.74,24.78,23.7638205781448,2486,0.0000,1.0
2023-10-02,24.6762,24.765,24.6762,24.765,23.7494356988602,1148,0.1268,1.0
2023-09-29,24.8569,24.88,24.8569,24.88,23.7381772385943,1463,0.0000,1.0
2023-09-28,24.88,24.9241,24.7844,24.8997,23.7569731425976,4156,0.0000,1.0
2023-09-27,24.87,24.92,24.87,24.9,23.7572593746382,1653,0.0000,1.0
2023-09-26,24.9155,24.9155,24.89,24.89,23.7477183066163,2564,0.0000,1.0
2023-09-25,24.85,24.909,24.85,24.895,23.7524888406272,10106,0.0000,1.0
2023-09-22,24.8762,24.8762,24.87,24.87,23.7286361705724,1472,0.0000,1.0
2023-09-21,24.87,24.8995,24.86,24.87,23.7286361705724,1868,0.0000,1.0
2023-09-20,24.8,24.8799,24.8,24.835,23.6952424324956,8270,0.0000,1.0
2023-09-19,24.85,24.87,24.8497,24.8497,23.7092678024878,1525,0.0000,1.0
2023-09-18,24.815,24.815,24.815,24.815,23.6761602964517,445,0.0000,1.0
2023-09-15,24.83,24.86,24.82,24.82,23.6809308304627,1920,0.0000,1.0
2023-09-14,24.778,24.805,24.778,24.805,23.6666192284298,332,0.0000,1.0
2023-09-13,24.77,24.83,24.77,24.77,23.633225490353,2233,0.0000,1.0
2023-09-12,24.7689,24.82,24.76,24.79,23.6523076263968,2768,0.0000,1.0
2023-09-11,24.75,24.7502,24.75,24.75,23.6141433543091,533,0.0000,1.0
2023-09-08,24.75,24.75,24.75,24.75,23.6141433543091,372,0.0000,1.0
2023-09-07,24.77,24.77,24.77,24.77,23.633225490353,40,0.0000,1.0
2023-09-06,24.73,24.75,24.73,24.75,23.6141433543091,386,0.0000,1.0
2023-09-05,24.7,24.7625,24.6904,24.74,23.6046022862871,820,0.0000,1.0
2023-09-01,24.71,24.7576,24.71,24.71,23.5759790822213,799,0.0000,1.0
2023-08-31,24.7585,24.7585,24.73,24.73,23.5950612182652,806,0.1396,1.0
2023-08-30,24.84,24.87,24.84,24.87,23.5954407187191,316,0.0000,1.0
2023-08-29,24.83,24.86,24.83,24.85,23.5764656960261,2003,0.0000,1.0
2023-08-28,24.82,24.88,24.82,24.85,23.5764656960261,2210,0.0000,1.0
2023-08-25,24.81,24.861,24.81,24.81,23.5385156506401,1214,0.0000,1.0
2023-08-24,24.86,24.87,24.84,24.84,23.5669781846796,2511,0.0000,1.0
2023-08-23,24.86,24.87,24.86,24.86,23.5859532073726,3141,0.0000,1.0
2023-08-22,24.8,24.85,24.8,24.83,23.5574906733331,1879,0.0000,1.0
2023-08-21,24.83,24.83,24.74,24.79,23.5195406279471,1748,0.0000,1.0
2023-08-18,24.83,24.845,24.725,24.845,23.5717219403528,4012,0.0000,1.0
2023-08-17,24.83,24.84,24.81,24.81,23.5385156506401,4820,0.0000,1.0
2023-08-16,24.77,24.821,24.678,24.8,23.5290281392936,3824,0.0000,1.0
2023-08-15,24.77,24.83,24.77,24.827,23.5546444199291,8063,0.0000,1.0
2023-08-14,24.8,24.8,24.71,24.77,23.5005656052542,2296,0.0000,1.0
2023-08-11,24.75,24.78,24.75,24.78,23.5100531166006,211,0.0000,1.0
2023-08-10,24.79,24.79,24.775,24.775,23.5053093609274,1196,0.0000,1.0
2023-08-09,24.739,24.77,24.71,24.77,23.5005656052542,2325,0.0000,1.0
2023-08-08,24.73,24.73,24.7,24.73,23.4626155598682,2283,0.0000,1.0
2023-08-07,24.82,24.83,24.71,24.75,23.4815905825612,617,0.0000,1.0
2023-08-04,24.6976,24.7,24.67,24.67,23.4056904917893,682,0.0000,1.0
2023-08-03,24.64,24.7,24.64,24.67,23.4056904917893,10145,0.0000,1.0
2023-08-02,24.63,24.6888,24.63,24.66,23.3962029804428,3930,0.0000,1.0
2023-08-01,24.5905,24.67,24.5905,24.65,23.3867154690963,326,0.1357,1.0
2023-07-31,24.75,25.09,24.75,24.78,23.3813371954073,7806,0.0000,1.0
2023-07-28,24.7497,24.775,24.7497,24.775,23.3766194114695,931,0.0000,1.0
2023-07-27,24.745,24.745,24.745,24.745,23.3483127078431,4,0.0000,1.0
2023-07-26,24.74,24.74,24.74,24.74,23.3435949239054,66,0.0000,1.0
2023-07-25,24.72,24.73,24.72,24.73,23.3341593560299,106,0.0000,1.0
2023-07-24,24.71,24.73,24.71,24.73,23.3341593560299,106,0.0000,1.0
2023-07-21,24.69,24.715,24.68,24.715,23.3200060042167,6821,0.0000,1.0
2023-07-20,24.67,24.67,24.67,24.67,23.2775459487771,253,0.0000,1.0
2023-07-19,24.645,24.645,24.645,24.645,23.2539570290885,158,0.0000,1.0
2023-07-18,24.64,24.64,24.64,24.64,23.2492392451507,138,0.0000,1.0
2023-07-17,24.66,24.66,24.66,24.66,23.2681103809017,277,0.0000,1.0
2023-07-14,24.605,24.65,24.605,24.62,23.2303681093998,824,0.0000,1.0
2023-07-13,24.59,24.6599,24.59,24.62,23.2303681093998,1224,0.0000,1.0
2023-07-12,24.626,24.626,24.61,24.61,23.2209325415243,1024,0.0000,1.0
2023-07-11,24.6476,24.6476,24.61,24.61,23.2209325415243,285,0.0000,1.0
2023-07-10,24.82,24.82,24.6197,24.6197,23.2300850423635,1400,0.0000,1.0
2023-07-07,24.5847,24.5847,24.5847,24.5847,23.1970605547994,126,0.0000,1.0
2023-07-06,24.61,24.61,24.55,24.58,23.1926258378979,408,0.0000,1.0
2023-07-05,24.599,24.599,24.56,24.56,23.173754702147,441,0.0000,1.0
2023-07-03,24.57,24.57,24.54,24.54,23.1548835663961,181,0.1242,1.0
2023-06-30,24.66,24.69,24.66,24.66,23.1509405838149,505,0.0000,1.0
2023-06-29,24.66,24.66,24.66,24.66,23.1509405838149,50,0.0000,1.0
2023-06-28,24.631,24.67,24.631,24.67,23.1603286375796,160,0.0000,1.0
2023-06-27,24.66,24.66,24.66,24.66,23.1509405838149,108,0.0000,1.0
2023-06-26,24.645,24.645,24.645,24.645,23.1368585031678,81,0.0000,1.0
2023-06-23,24.66,24.66,24.635,24.635,23.1274704494031,363,0.0000,1.0
2023-06-22,24.6699,24.6699,24.625,24.625,23.1180823956383,191,0.0000,1.0
2023-06-21,24.65,24.65,24.62,24.62,23.113388368756,115,0.0000,1.0
2023-06-20,24.64,24.64,24.61,24.61,23.1040003149912,879,0.0000,1.0
2023-06-16,24.57,24.605,24.57,24.605,23.0993062881089,1029,0.0000,1.0
2023-06-15,24.6,24.6,24.56,24.6,23.0946122612265,589,0.0000,1.0
2023-06-14,24.5999,24.6,24.575,24.595,23.0899182343442,2502,0.0000,1.0
2023-06-13,24.5999,24.5999,24.565,24.565,23.06175407305,870,0.0000,1.0
2023-06-12,24.57,24.57,24.535,24.535,23.0335899117558,436,0.0000,1.0
2023-06-09,24.53,24.53,24.53,24.53,23.0288958848734,51,0.0000,1.0
2023-06-08,24.5485,24.5485,24.505,24.505,23.0054257504616,1255,0.0000,1.0
2023-06-07,24.5,24.5,24.5,24.5,23.0007317235793,135,0.0000,1.0
2023-06-06,24.46,24.5293,24.46,24.495,22.9960376966969,4161,0.0000,1.0
2023-06-05,24.48,24.48,24.48,24.48,22.9819556160498,209,0.0000,1.0
2023-06-02,24.46,24.49,24.46,24.49,22.9913436698145,147,0.0000,1.0
2023-06-01,24.441,24.51,24.441,24.48,22.9819556160498,1723,0.1309,1.0
2023-05-31,24.6,24.6,24.5601,24.58,22.9531008229079,471,0.0000,1.0
2023-05-30,24.56,24.575,24.56,24.575,22.948431762529,162,0.0000,1.0
2023-05-26,24.575,24.575,24.575,24.575,22.948431762529,10,0.0000,1.0
2023-05-25,24.5855,24.5855,24.565,24.565,22.9390936417711,525,0.0000,1.0
2023-05-24,24.56,24.56,24.56,24.56,22.9344245813921,242,0.0000,1.0
2023-05-23,24.57,24.57,24.57,24.57,22.94376270215,3,0.0000,1.0
2023-05-22,24.565,24.565,24.565,24.565,22.9390936417711,82,0.0000,1.0
2023-05-19,24.565,24.565,24.565,24.565,22.9390936417711,62,0.0000,1.0
2023-05-18,24.56,24.56,24.56,24.56,22.9344245813921,9,0.0000,1.0
2023-05-17,24.56,24.56,24.56,24.56,22.9344245813921,133,0.0000,1.0
2023-05-16,24.59,24.59,24.59,24.59,22.9624389436658,111,0.0000,1.0
2023-05-15,24.55,24.55,24.55,24.55,22.9250864606342,845,0.0000,1.0
2023-05-12,24.5899,24.5899,24.55,24.55,22.9250864606342,1480,0.0000,1.0
2023-05-11,24.545,24.545,24.545,24.545,22.9204174002553,87,0.0000,1.0
2023-05-10,24.54,24.54,24.54,24.54,22.9157483398763,154,0.0000,1.0
2023-05-09,24.55,24.55,24.55,24.55,22.9250864606342,84,0.0000,1.0
2023-05-08,24.5784,24.5784,24.545,24.545,22.9204174002553,505,0.0000,1.0
2023-05-05,24.58,24.58,24.545,24.545,22.9204174002553,113,0.0000,1.0
2023-05-04,24.53,24.53,24.53,24.53,22.9064102191184,93,0.0000,1.0
2023-05-03,24.52,24.57,24.52,24.53,22.9064102191184,442,0.0000,1.0
2023-05-02,24.49,24.52,24.49,24.52,22.8970720983605,1807,0.0000,1.0
2023-05-01,24.55,24.55,24.515,24.515,22.8924030379816,127,0.1213,1.0
2023-04-28,24.59,24.615,24.59,24.615,22.8726107727182,344,0.0000,1.0
2023-04-27,24.6069,24.615,24.6069,24.615,22.8726107727182,105,0.0000,1.0
2023-04-26,24.65,24.65,24.58,24.615,22.8726107727182,1602,0.0000,1.0
2023-04-25,24.61,24.61,24.576,24.61,22.8679647010601,2803,0.0000,1.0
2023-04-24,24.59,24.59,24.55,24.55,22.8122118411632,546,0.0000,1.0
2023-04-21,24.565,24.565,24.565,24.565,22.8261500561374,26,0.0000,1.0
2023-04-20,24.545,24.545,24.545,24.545,22.8075657695051,90,0.0000,1.0
2023-04-19,24.55,24.56,24.55,24.56,22.8215039844793,112,0.0000,1.0
2023-04-18,24.535,24.535,24.535,24.535,22.7982736261889,25,0.0000,1.0
2023-04-17,24.52,24.52,24.52,24.52,22.7843354112147,103,0.0000,1.0
2023-04-14,24.52,24.52,24.52,24.52,22.7843354112147,62,0.0000,1.0
2023-04-13,24.515,24.515,24.515,24.515,22.7796893395566,62,0.0000,1.0
